GEOID,Borough,LIUnits,TotalNew,TotalPres,TractWhite,TractBlack,TractAAPI,TractLatinx,TractPoverty,pct.white,pct.black,pct.asian,pct.latinx,pct.pov
36005036502,Bronx,212,8,204,10.6,20.1,2.8,77.1,38.3,0.11,0.2,0.03,0.77,0.38
36005036700,Bronx,0,0,0,16.7,30.4,0.5,75,49.8,0.17,0.3,0.01,0.75,0.5
36005036800,Bronx,0,0,0,8.7,79.4,0,22.8,22.3,0.09,0.79,0,0.23,0.22
36005036901,Bronx,418,0,418,5.9,25.7,2.4,73.4,52.4,0.06,0.26,0.02,0.73,0.52
36005036902,Bronx,104,11,93,13.4,45,0.3,59.4,47.1,0.13,0.45,0,0.59,0.47
36005037000,Bronx,16,0,16,7.6,71.8,0.4,25.2,14.5,0.08,0.72,0,0.25,0.15
36005037100,Bronx,198,0,198,18.9,47.5,1.6,55.1,37.1,0.19,0.48,0.02,0.55,0.37
36005037200,Bronx,0,0,0,11.5,69,2.9,31.2,21.4,0.12,0.69,0.03,0.31,0.21
36005037300,Bronx,268,176,92,21.8,37.1,0.2,63.8,35.1,0.22,0.37,0,0.64,0.35
36005037400,Bronx,98,0,98,14.8,59.2,3.5,41.7,39.3,0.15,0.59,0.04,0.42,0.39
36005037504,Bronx,225,132,93,13.3,38.7,5.1,59.5,48.4,0.13,0.39,0.05,0.6,0.48
36005037600,Bronx,0,0,0,7.4,37.8,3.9,50.1,9.3,0.07,0.38,0.04,0.5,0.09
36005037800,Bronx,24,24,0,8,71.4,3.4,31.3,27.7,0.08,0.71,0.03,0.31,0.28
36005037900,Bronx,1090,546,544,10.9,49.3,2.4,50.1,44.4,0.11,0.49,0.02,0.5,0.44
36005038000,Bronx,185,169,16,5.6,83.4,2.5,19.8,38.1,0.06,0.83,0.03,0.2,0.38
36005038100,Bronx,124,124,0,13.4,32.2,1.8,72,25.2,0.13,0.32,0.02,0.72,0.25
36005038200,Bronx,32,0,32,6.3,75.8,1.4,22.5,23.5,0.06,0.76,0.01,0.23,0.24
36005038301,Bronx,115,0,115,10.6,28,0.2,72.2,41,0.11,0.28,0,0.72,0.41
36005038302,Bronx,288,181,107,7.4,50,0.3,55.4,48.6,0.07,0.5,0,0.55,0.49
36005038500,Bronx,340,233,107,7.2,32.1,2.2,68.9,48.5,0.07,0.32,0.02,0.69,0.49
36005038600,Bronx,32,0,32,1.5,83,9.2,9.9,17.3,0.02,0.83,0.09,0.1,0.17
36005038700,Bronx,0,0,0,33.6,20.3,1.7,63.9,44.8,0.34,0.2,0.02,0.64,0.45
36005038800,Bronx,3,0,3,1.7,77.7,2,23.2,20.7,0.02,0.78,0.02,0.23,0.21
36005038900,Bronx,104,0,104,33.3,13.9,2.5,59.2,47.2,0.33,0.14,0.03,0.59,0.47
36005039000,Bronx,0,0,0,9.7,84.4,1.9,18.7,28.8,0.1,0.84,0.02,0.19,0.29
36005039100,Bronx,97,0,97,30.5,15.8,1.9,72.3,39.1,0.31,0.16,0.02,0.72,0.39
36005039200,Bronx,0,0,0,9.5,69.2,1.8,29.9,26.4,0.1,0.69,0.02,0.3,0.26
36005039300,Bronx,361,9,352,9.4,26.7,1,71.6,45.8,0.09,0.27,0.01,0.72,0.46
36005039400,Bronx,2,0,2,19.6,68.1,0.2,32.7,29.9,0.2,0.68,0,0.33,0.3
36005039500,Bronx,223,40,183,6.5,36,0.7,66.7,38.4,0.07,0.36,0.01,0.67,0.38
36005039600,Bronx,66,0,66,4,84.8,0.7,17.7,27.1,0.04,0.85,0.01,0.18,0.27
36005039700,Bronx,187,0,187,68.5,6.9,7.1,25.1,50.3,0.69,0.07,0.07,0.25,0.5
36005039800,Bronx,11,0,11,4.2,91,1.2,5.2,12.5,0.04,0.91,0.01,0.05,0.13
36005039901,Bronx,101,0,101,11.4,20.8,6.8,73.8,46.3,0.11,0.21,0.07,0.74,0.46
36005039902,Bronx,24,0,24,24.5,28.7,3.3,70,39,0.25,0.29,0.03,0.7,0.39
36005040100,Bronx,294,294,0,11.6,15.5,1.6,84.8,42.3,0.12,0.16,0.02,0.85,0.42
36005040302,Bronx,64,0,64,16.2,26,6,72.5,31.9,0.16,0.26,0.06,0.73,0.32
36005040303,Bronx,42,0,42,20.5,21.1,5.9,77.1,31.1,0.21,0.21,0.06,0.77,0.31
36005040304,Bronx,147,110,37,9.6,12.2,4.6,84.7,43.7,0.1,0.12,0.05,0.85,0.44
36005040400,Bronx,11,0,11,7,80.6,1.2,16,9.7,0.07,0.81,0.01,0.16,0.1
36005040501,Bronx,0,0,0,11.6,18.6,7.3,77.1,30.6,0.12,0.19,0.07,0.77,0.31
36005040502,Bronx,0,0,0,13.9,31.8,3.4,66.6,39.1,0.14,0.32,0.03,0.67,0.39
36005040600,Bronx,9,0,9,10.2,79.8,3.3,19.3,26.9,0.1,0.8,0.03,0.19,0.27
36005040701,Bronx,142,142,0,14.9,18,1.7,76.4,30.2,0.15,0.18,0.02,0.76,0.3
36005040702,Bronx,353,286,67,23.8,19.5,8.9,69.7,33.9,0.24,0.2,0.09,0.7,0.34
36005040800,Bronx,0,0,0,11.8,70,0.3,31.4,24.5,0.12,0.7,0,0.31,0.25
36005040900,Bronx,0,0,0,18.9,72.4,4,14.5,15.9,0.19,0.72,0.04,0.15,0.16
36005041100,Bronx,95,95,0,21.1,29.4,4.5,63.6,35,0.21,0.29,0.05,0.64,0.35
36005041300,Bronx,434,434,0,24.3,14.3,8.1,72.3,22.3,0.24,0.14,0.08,0.72,0.22
36005041400,Bronx,94,89,5,13.3,63.8,6.5,21.3,9.4,0.13,0.64,0.07,0.21,0.09
36005041500,Bronx,43,43,0,19.7,24.4,4.7,68.7,19.7,0.2,0.24,0.05,0.69,0.2
36005041800,Bronx,0,0,0,16.4,58.1,7.9,37.1,33,0.16,0.58,0.08,0.37,0.33
36005041900,Bronx,0,0,0,28.8,20.3,14,58.9,25.4,0.29,0.2,0.14,0.59,0.25
36005042000,Bronx,20,0,20,11.9,62,5.4,35.1,25.9,0.12,0.62,0.05,0.35,0.26
36005042100,Bronx,68,0,68,31.3,18.8,13.7,67.5,37.9,0.31,0.19,0.14,0.68,0.38
36005042200,Bronx,0,0,0,9.7,87.3,0.7,15.6,12.2,0.1,0.87,0.01,0.16,0.12
36005042300,Bronx,0,0,0,26.1,18.9,14.1,61.9,37.8,0.26,0.19,0.14,0.62,0.38
36005042400,Bronx,11,0,11,11.5,80.4,1.3,14.1,15.6,0.12,0.8,0.01,0.14,0.16
36005042500,Bronx,186,186,0,19.8,9.8,11.4,70.7,33,0.2,0.1,0.11,0.71,0.33
36005042600,Bronx,10,0,10,5.5,83.2,7.2,7.4,10.5,0.06,0.83,0.07,0.07,0.11
36005042800,Bronx,0,0,0,10,84.7,2.2,13.8,9.1,0.1,0.85,0.02,0.14,0.09
36005042901,Bronx,0,0,0,28.9,18.5,18.3,55.7,27,0.29,0.19,0.18,0.56,0.27
36005042902,Bronx,93,0,93,22.2,32.8,4.3,69.5,38.2,0.22,0.33,0.04,0.7,0.38
36005043000,Bronx,108,0,108,11.4,81,2.6,12.4,6.8,0.11,0.81,0.03,0.12,0.07
36005043100,Bronx,113,0,113,20.6,25.8,13.9,58.8,33.8,0.21,0.26,0.14,0.59,0.34
36005043400,Bronx,0,0,0,15.5,59.2,7,27.7,16.6,0.16,0.59,0.07,0.28,0.17
36005043500,Bronx,114,114,0,0,87.1,0,12.9,12.9,0,0.87,0,0.13,0.13
36005043600,Bronx,0,0,0,4.8,69.5,9.4,16.4,11.7,0.05,0.7,0.09,0.16,0.12
36005044200,Bronx,0,0,0,19.2,74.8,0,22.7,30.4,0.19,0.75,0,0.23,0.3
36005044400,Bronx,6,0,6,8,81.4,2.1,11.3,17.8,0.08,0.81,0.02,0.11,0.18
36005044800,Bronx,3,0,3,4.5,86.2,4.1,9.5,6.6,0.05,0.86,0.04,0.1,0.07
36005044901,Bronx,79,79,0,89.2,6.6,1.5,13.1,14.8,0.89,0.07,0.02,0.13,0.15
36005044902,Bronx,0,0,0,82.4,4.7,2.3,16.9,12.8,0.82,0.05,0.02,0.17,0.13
36005045101,Bronx,0,0,0,88.8,1.6,8.9,9.9,4.8,0.89,0.02,0.09,0.1,0.05
36005045102,Bronx,0,0,0,86.9,4.8,1.2,14.8,1.7,0.87,0.05,0.01,0.15,0.02
36005045600,Bronx,0,0,0,36.5,48.8,5.6,26.6,4.6,0.37,0.49,0.06,0.27,0.05
36005045800,Bronx,0,0,0,14.5,48.8,4.3,60.5,46.9,0.15,0.49,0.04,0.61,0.47
36005046000,Bronx,0,0,0,4.3,73.8,1.7,29.8,30.4,0.04,0.74,0.02,0.3,0.3
36005046201,Bronx,0,0,0,20.8,64.5,1.1,30.4,7,0.21,0.65,0.01,0.3,0.07
36005046202,Bronx,39,0,39,9.3,74.4,1.9,25.2,22.7,0.09,0.74,0.02,0.25,0.23
36005048400,Bronx,0,0,0,8,79.6,0.3,16.8,6.8,0.08,0.8,0,0.17,0.07
36005050400,Bronx,0,0,0,26.2,47.7,23.1,78.5,0,0.26,0.48,0.23,0.79,0
36005051600,Bronx,0,0,0,76.4,0.7,5.4,28.6,4.2,0.76,0.01,0.05,0.29,0.04
36047000100,Brooklyn,0,0,0,75.4,10,13,8.1,14.5,0.75,0.1,0.13,0.08,0.15
36047000200,Brooklyn,0,0,0,22.8,5.4,2.3,89.7,30.2,0.23,0.05,0.02,0.9,0.3
36047000301,Brooklyn,0,0,0,87.6,5.5,8.6,7.7,17,0.88,0.06,0.09,0.08,0.17
36047000501,Brooklyn,0,0,0,79.2,8.1,14.9,9,8.4,0.79,0.08,0.15,0.09,0.08
36047000502,Brooklyn,0,0,0,84.9,5.3,10.8,8.3,8,0.85,0.05,0.11,0.08,0.08
36047000700,Brooklyn,25,25,0,85.2,2.7,11.9,8.9,5.1,0.85,0.03,0.12,0.09,0.05
36047000900,Brooklyn,19,19,0,77.7,7.3,20.6,6.4,6.9,0.78,0.07,0.21,0.06,0.07
36047001100,Brooklyn,0,0,0,71.1,8.9,18.8,9.4,7.2,0.71,0.09,0.19,0.09,0.07
36047001300,Brooklyn,341,341,0,67.5,13.2,12.1,19.1,35.8,0.68,0.13,0.12,0.19,0.36
36047001500,Brooklyn,22,22,0,38.9,26.3,25,20.8,23.5,0.39,0.26,0.25,0.21,0.24
36047001800,Brooklyn,0,0,0,39,43.8,3,48,-,0.39,0.44,0.03,0.48,#VALUE!
36047002000,Brooklyn,0,0,0,39.2,5.8,8.5,86.5,28.9,0.39,0.06,0.09,0.87,0.29
36047002100,Brooklyn,21,21,0,85.2,4.6,15.8,6.9,6.9,0.85,0.05,0.16,0.07,0.07
36047002200,Brooklyn,118,2,116,42.9,4.6,14,67.3,27.2,0.43,0.05,0.14,0.67,0.27
36047002300,Brooklyn,0,0,0,9.4,60.2,16.2,29.9,55.6,0.09,0.6,0.16,0.3,0.56
36047002901,Brooklyn,0,0,0,8,53.1,19.8,29.8,49.9,0.08,0.53,0.2,0.3,0.5
36047003000,Brooklyn,0,0,0,70.2,6.8,10.7,22.3,10,0.7,0.07,0.11,0.22,0.1
36047003100,Brooklyn,29,29,0,33.2,44.4,19.7,12,3.9,0.33,0.44,0.2,0.12,0.04
36047003300,Brooklyn,158,62,96,65.9,19.1,10.8,18.6,16.6,0.66,0.19,0.11,0.19,0.17
36047003400,Brooklyn,0,0,0,72.9,3.4,19.1,16,15.3,0.73,0.03,0.19,0.16,0.15
36047003500,Brooklyn,392,76,316,46.1,42.3,10.9,12.2,8.8,0.46,0.42,0.11,0.12,0.09
36047003600,Brooklyn,0,0,0,69.8,5.8,24.8,15.1,10,0.7,0.06,0.25,0.15,0.1
36047003700,Brooklyn,404,404,0,80,7.8,11.8,7.6,8.6,0.8,0.08,0.12,0.08,0.09
36047003800,Brooklyn,0,0,0,84.9,1.4,19.7,6.4,7.7,0.85,0.01,0.2,0.06,0.08
36047003900,Brooklyn,416,0,416,68.8,13.3,17.7,15.1,6.4,0.69,0.13,0.18,0.15,0.06
36047004100,Brooklyn,128,128,0,69.8,15.4,10.5,8.3,6.7,0.7,0.15,0.11,0.08,0.07
36047004300,Brooklyn,0,0,0,74.3,11.4,10.2,15.9,7.7,0.74,0.11,0.1,0.16,0.08
36047004400,Brooklyn,0,0,0,88.8,0.9,10.3,9.4,6.4,0.89,0.01,0.1,0.09,0.06
36047004500,Brooklyn,0,0,0,91.5,4.8,8.1,3.3,3.4,0.92,0.05,0.08,0.03,0.03
36047004600,Brooklyn,0,0,0,88,0.5,8.6,6.7,3.6,0.88,0.01,0.09,0.07,0.04
36047004700,Brooklyn,26,0,26,70.3,18.5,8.4,19.7,7.2,0.7,0.19,0.08,0.2,0.07
36047004900,Brooklyn,0,0,0,74.6,12.2,9.5,13.8,7.2,0.75,0.12,0.1,0.14,0.07
36047005000,Brooklyn,0,0,0,91.5,1.8,9.1,12.5,4.2,0.92,0.02,0.09,0.13,0.04
36047005100,Brooklyn,7,5,2,85.1,6.9,9.9,23.7,6.6,0.85,0.07,0.1,0.24,0.07
36047005201,Brooklyn,0,0,0,82.1,1.7,14.2,11.9,27.4,0.82,0.02,0.14,0.12,0.27
36047005202,Brooklyn,0,0,0,89.7,2.8,6.9,5.7,12.8,0.9,0.03,0.07,0.06,0.13
36047005300,Brooklyn,11,0,11,63.7,13.4,3.2,32.6,19.6,0.64,0.13,0.03,0.33,0.2
36047005400,Brooklyn,0,0,0,87.2,2.2,11.5,8.9,19.1,0.87,0.02,0.12,0.09,0.19
36047005601,Brooklyn,0,0,0,87.4,3.5,7,8,13.9,0.87,0.04,0.07,0.08,0.14
36047005602,Brooklyn,0,0,0,80.3,0.7,16,10,9.6,0.8,0.01,0.16,0.1,0.1
36047005800,Brooklyn,0,0,0,71.4,1,24,15.9,25.2,0.71,0.01,0.24,0.16,0.25
36047005900,Brooklyn,73,0,73,74.6,12.7,6.2,24.8,23.6,0.75,0.13,0.06,0.25,0.24
36047006000,Brooklyn,0,0,0,81,0.4,18.6,18.1,17.1,0.81,0,0.19,0.18,0.17
36047006200,Brooklyn,0,0,0,71.5,11.2,14,17.3,17.2,0.72,0.11,0.14,0.17,0.17
36047006300,Brooklyn,0,0,0,90.1,0.5,11.9,9.3,5.7,0.9,0.01,0.12,0.09,0.06
36047006400,Brooklyn,0,0,0,80.6,2.8,9,14.4,15.4,0.81,0.03,0.09,0.14,0.15
36047006500,Brooklyn,16,0,16,91.9,3,7.3,4.6,5.4,0.92,0.03,0.07,0.05,0.05
36047006600,Brooklyn,0,0,0,78.3,1.4,10.4,25.3,13,0.78,0.01,0.1,0.25,0.13
36047006700,Brooklyn,7,0,7,92.3,1.6,7.2,8.7,3.9,0.92,0.02,0.07,0.09,0.04
36047006800,Brooklyn,0,0,0,62.4,5,17.9,31.7,22,0.62,0.05,0.18,0.32,0.22
36047006900,Brooklyn,0,0,0,87.3,5.9,8.5,10.4,5.2,0.87,0.06,0.09,0.1,0.05
36047007000,Brooklyn,0,0,0,63.6,4.8,21.3,20.1,16.8,0.64,0.05,0.21,0.2,0.17
36047007100,Brooklyn,16,0,16,36.9,36.1,4.3,41.5,29.7,0.37,0.36,0.04,0.42,0.3
36047007200,Brooklyn,0,0,0,29.1,2.3,25.3,60.1,41.9,0.29,0.02,0.25,0.6,0.42
36047007400,Brooklyn,6,0,6,22.8,5.2,18.5,72.4,43.6,0.23,0.05,0.19,0.72,0.44
36047007500,Brooklyn,14,0,14,87.7,1.4,11.5,7.1,3.8,0.88,0.01,0.12,0.07,0.04
36047007600,Brooklyn,29,0,29,37.1,4.7,21.5,62.3,40.2,0.37,0.05,0.22,0.62,0.4
36047007700,Brooklyn,179,140,39,82.1,2.8,10.6,19.6,6.1,0.82,0.03,0.11,0.2,0.06
36047007800,Brooklyn,53,0,53,35.4,5.6,11.6,78.2,24.4,0.35,0.06,0.12,0.78,0.24
36047008000,Brooklyn,6,0,6,43.4,9.6,6.5,75.1,17.3,0.43,0.1,0.07,0.75,0.17
36047008200,Brooklyn,135,0,135,35,3.9,18,70.6,33.3,0.35,0.04,0.18,0.71,0.33
36047008400,Brooklyn,0,0,0,46.9,2.9,9.2,70.3,30.9,0.47,0.03,0.09,0.7,0.31
36047008500,Brooklyn,0,0,0,18.1,55,4.9,46.9,45.7,0.18,0.55,0.05,0.47,0.46
36047008600,Brooklyn,0,0,0,0,0,0,0,0,0,0,0,0,0
36047008800,Brooklyn,0,0,0,49.2,1.6,12,66.1,14,0.49,0.02,0.12,0.66,0.14
36047009000,Brooklyn,0,0,0,24.6,3.5,47.8,40.7,26,0.25,0.04,0.48,0.41,0.26
36047009200,Brooklyn,0,0,0,18.1,3.3,54.1,36,42.3,0.18,0.03,0.54,0.36,0.42
36047009400,Brooklyn,0,0,0,20.6,2.3,64.5,18.4,37.7,0.21,0.02,0.65,0.18,0.38
36047009600,Brooklyn,0,0,0,38.8,3.7,31.1,49.4,34.9,0.39,0.04,0.31,0.49,0.35
36047009800,Brooklyn,91,0,91,17.2,4.2,46,46.5,44.4,0.17,0.04,0.46,0.47,0.44
36047010000,Brooklyn,154,0,154,21,0.5,55.6,36.2,40.8,0.21,0.01,0.56,0.36,0.41
36047010100,Brooklyn,27,27,0,49.5,4.6,11.4,60,22.2,0.5,0.05,0.11,0.6,0.22
36047010200,Brooklyn,0,0,0,21.9,1.9,67.9,26.1,27.3,0.22,0.02,0.68,0.26,0.27
36047010400,Brooklyn,0,0,0,8.7,0.4,82,9.1,30.3,0.09,0,0.82,0.09,0.3
36047010600,Brooklyn,0,0,0,9.2,3.7,78.2,14.1,45.3,0.09,0.04,0.78,0.14,0.45
36047010800,Brooklyn,0,0,0,15.7,1.9,74.5,14.8,38.2,0.16,0.02,0.75,0.15,0.38
36047011000,Brooklyn,0,0,0,32.1,4.3,34.7,41.2,26.3,0.32,0.04,0.35,0.41,0.26
36047011200,Brooklyn,0,0,0,58.6,2.4,21.3,34.1,36.4,0.59,0.02,0.21,0.34,0.36
36047011400,Brooklyn,0,0,0,63.1,7.4,28.8,10.6,37.3,0.63,0.07,0.29,0.11,0.37
36047011600,Brooklyn,0,0,0,13.1,1.6,79.6,8,33.5,0.13,0.02,0.8,0.08,0.34
36047011700,Brooklyn,0,0,0,75.1,6.4,5.8,26.8,9.5,0.75,0.06,0.06,0.27,0.1
36047011800,Brooklyn,0,0,0,9.3,0.8,78.7,17.9,35.7,0.09,0.01,0.79,0.18,0.36
36047011900,Brooklyn,8,0,8,81,6.3,12,25.6,11.8,0.81,0.06,0.12,0.26,0.12
36047012000,Brooklyn,0,0,0,9.1,0,86.1,8,27.1,0.09,0,0.86,0.08,0.27
36047012100,Brooklyn,0,0,0,67,5.8,12.5,31,10.7,0.67,0.06,0.13,0.31,0.11
36047012200,Brooklyn,83,83,0,15.7,0.7,44,48.2,36.9,0.16,0.01,0.44,0.48,0.37
36047012600,Brooklyn,0,0,0,37.2,3.2,37.3,30.6,25.1,0.37,0.03,0.37,0.31,0.25
36047012700,Brooklyn,43,0,43,37.5,32.8,10.4,34.2,23.5,0.38,0.33,0.1,0.34,0.24
36047012801,Brooklyn,0,0,0,41.8,3.4,51.5,11,25.3,0.42,0.03,0.52,0.11,0.25
36047012901,Brooklyn,6,0,6,64.3,6.5,7.8,28.5,6.9,0.64,0.07,0.08,0.29,0.07
36047012902,Brooklyn,95,95,0,70.3,12.4,7.4,21.3,6.4,0.7,0.12,0.07,0.21,0.06
36047013000,Brooklyn,0,0,0,57.1,3.7,22.5,32.2,24.1,0.57,0.04,0.23,0.32,0.24
36047013100,Brooklyn,29,0,29,71.3,13.3,10.3,16.5,5.8,0.71,0.13,0.1,0.17,0.06
36047013200,Brooklyn,0,0,0,36.9,2.7,52.3,19.4,25.4,0.37,0.03,0.52,0.19,0.25
36047013300,Brooklyn,26,0,26,82.8,9.2,15.3,13.5,5,0.83,0.09,0.15,0.14,0.05
36047013400,Brooklyn,0,0,0,81.1,5.3,15.2,14.6,6.8,0.81,0.05,0.15,0.15,0.07
36047013500,Brooklyn,0,0,0,79.7,7.2,14.5,11.2,8.2,0.8,0.07,0.15,0.11,0.08
36047013600,Brooklyn,0,0,0,79.8,2.6,15.5,13.6,14.9,0.8,0.03,0.16,0.14,0.15
36047013700,Brooklyn,0,0,0,77.6,11.6,6.7,21,16.1,0.78,0.12,0.07,0.21,0.16
36047013800,Brooklyn,0,0,0,75.7,1.6,14.5,19.9,21,0.76,0.02,0.15,0.2,0.21
36047013900,Brooklyn,0,0,0,76.6,11.5,12.9,18.8,10.4,0.77,0.12,0.13,0.19,0.1
36047014000,Brooklyn,0,0,0,88,2,13.3,7.1,15.6,0.88,0.02,0.13,0.07,0.16
36047014100,Brooklyn,27,27,0,71,8.7,13,21.3,7,0.71,0.09,0.13,0.21,0.07
36047014200,Brooklyn,0,0,0,75.6,3.3,10.1,19.9,12.7,0.76,0.03,0.1,0.2,0.13
36047014300,Brooklyn,25,25,0,62.3,9,9.4,46.6,19.2,0.62,0.09,0.09,0.47,0.19
36047014500,Brooklyn,0,0,0,72.1,5.9,7,39.1,16.4,0.72,0.06,0.07,0.39,0.16
36047014700,Brooklyn,0,0,0,69,8.2,4.6,35.8,14.1,0.69,0.08,0.05,0.36,0.14
36047014800,Brooklyn,0,0,0,91.2,1.1,8.8,0.6,13.3,0.91,0.01,0.09,0.01,0.13
36047014900,Brooklyn,2,0,2,88,3.4,9,22.7,7.1,0.88,0.03,0.09,0.23,0.07
36047015000,Brooklyn,0,0,0,79.6,0.1,18.2,7.8,9.8,0.8,0,0.18,0.08,0.1
36047015100,Brooklyn,7,0,7,84.7,8.6,10.2,17.5,6.2,0.85,0.09,0.1,0.18,0.06
36047015200,Brooklyn,0,0,0,71.7,3.4,23.6,11.2,8.6,0.72,0.03,0.24,0.11,0.09
36047015300,Brooklyn,0,0,0,80.8,6.3,12.9,13.7,3.1,0.81,0.06,0.13,0.14,0.03
36047015400,Brooklyn,0,0,0,0,0,0,0,-,0,0,0,0,#VALUE!
36047015500,Brooklyn,0,0,0,89.4,5.2,6.9,5.4,4.3,0.89,0.05,0.07,0.05,0.04
36047015700,Brooklyn,0,0,0,80.5,9.1,12.1,8,1.7,0.81,0.09,0.12,0.08,0.02
36047015900,Brooklyn,0,0,0,87.7,5.3,6.1,4.3,4.6,0.88,0.05,0.06,0.04,0.05
36047016000,Brooklyn,0,0,0,69.8,3,17.5,24.7,16.5,0.7,0.03,0.18,0.25,0.17
36047016100,Brooklyn,0,0,0,76.3,13.6,9.1,12.5,12.4,0.76,0.14,0.09,0.13,0.12
36047016200,Brooklyn,0,0,0,81.7,1.8,13.1,10.2,12.5,0.82,0.02,0.13,0.1,0.13
36047016300,Brooklyn,90,90,0,65.2,25.6,10.5,5.8,7.5,0.65,0.26,0.11,0.06,0.08
36047016400,Brooklyn,0,0,0,83.8,14,8.7,6.9,10.8,0.84,0.14,0.09,0.07,0.11
36047016500,Brooklyn,0,0,0,88.3,2.2,12.8,8.2,5.7,0.88,0.02,0.13,0.08,0.06
36047016600,Brooklyn,0,0,0,95.8,0,3.6,5.6,2.7,0.96,0,0.04,0.06,0.03
36047016700,Brooklyn,0,0,0,88.5,2.3,8.2,6,4.3,0.89,0.02,0.08,0.06,0.04
36047016800,Brooklyn,0,0,0,65.2,0,33.5,5.2,8.7,0.65,0,0.34,0.05,0.09
36047016900,Brooklyn,0,0,0,77.4,5.3,14.3,17,13.4,0.77,0.05,0.14,0.17,0.13
36047017000,Brooklyn,0,0,0,47.5,2.1,42.2,15.2,14,0.48,0.02,0.42,0.15,0.14
36047017100,Brooklyn,0,0,0,91.4,2,7,7.8,5,0.91,0.02,0.07,0.08,0.05
36047017200,Brooklyn,0,0,0,45.1,0,43.3,22.6,4.3,0.45,0,0.43,0.23,0.04
36047017400,Brooklyn,0,0,0,59.2,1.5,39.8,2.4,4.3,0.59,0.02,0.4,0.02,0.04
36047017500,Brooklyn,0,0,0,0,0,0,0,0,0,0,0,0,0
36047017600,Brooklyn,0,0,0,49,0.9,36.7,21.5,16.5,0.49,0.01,0.37,0.22,0.17
36047017700,Brooklyn,0,0,0,0,0,0,0,0,0,0,0,0,0
36047017800,Brooklyn,0,0,0,40.7,4.5,40.8,30.6,16.5,0.41,0.05,0.41,0.31,0.17
36047017900,Brooklyn,0,0,0,29.8,59,6.7,22.8,19.2,0.3,0.59,0.07,0.23,0.19
36047018000,Brooklyn,0,0,0,63.3,1.6,27,26.4,15.2,0.63,0.02,0.27,0.26,0.15
36047018100,Brooklyn,0,0,0,57.4,29.9,8.4,12.1,8.1,0.57,0.3,0.08,0.12,0.08
36047018200,Brooklyn,0,0,0,42,2.8,49.6,18.1,19.6,0.42,0.03,0.5,0.18,0.2
36047018300,Brooklyn,0,0,0,66.4,23.5,11.7,10.8,9.7,0.66,0.24,0.12,0.11,0.1
36047018400,Brooklyn,0,0,0,49.4,0,50.9,3.2,10.6,0.49,0,0.51,0.03,0.11
36047018501,Brooklyn,74,0,74,17.2,57.3,11.4,31.1,45.4,0.17,0.57,0.11,0.31,0.45
36047018600,Brooklyn,0,0,0,53.6,1.1,42.8,5.2,8.9,0.54,0.01,0.43,0.05,0.09
36047018700,Brooklyn,0,0,0,43.5,33.6,10.7,24.6,18.1,0.44,0.34,0.11,0.25,0.18
36047018800,Brooklyn,0,0,0,64,0.3,34.3,10.3,9.4,0.64,0,0.34,0.1,0.09
36047019000,Brooklyn,0,0,0,42,1.2,44,26.6,21.5,0.42,0.01,0.44,0.27,0.22
36047019100,Brooklyn,13,4,9,61.5,30.9,7.5,17,19.5,0.62,0.31,0.08,0.17,0.2
36047019200,Brooklyn,0,0,0,57.2,0.6,32.7,13.7,21.9,0.57,0.01,0.33,0.14,0.22
36047019300,Brooklyn,55,48,7,37.7,50.3,10.5,11.2,16.4,0.38,0.5,0.11,0.11,0.16
36047019400,Brooklyn,0,0,0,40.6,1.4,46.6,25,16.8,0.41,0.01,0.47,0.25,0.17
36047019500,Brooklyn,0,0,0,50,36.5,8.9,11.8,13.5,0.5,0.37,0.09,0.12,0.14
36047019600,Brooklyn,0,0,0,39.6,0.5,42.6,19.1,25.5,0.4,0.01,0.43,0.19,0.26
36047019700,Brooklyn,0,0,0,55.1,42.2,6.4,6,13.3,0.55,0.42,0.06,0.06,0.13
36047019800,Brooklyn,0,0,0,54.1,0.4,40.3,7.1,17.2,0.54,0,0.4,0.07,0.17
36047019900,Brooklyn,218,212,6,56.9,36.4,9.5,9,10.9,0.57,0.36,0.1,0.09,0.11
36047020000,Brooklyn,0,0,0,61,0.4,36.3,10.6,13.9,0.61,0,0.36,0.11,0.14
36047020100,Brooklyn,80,68,12,56.4,39.8,6.4,10.9,6.2,0.56,0.4,0.06,0.11,0.06
36047020200,Brooklyn,0,0,0,65.1,0,34.6,5.7,2.9,0.65,0,0.35,0.06,0.03
36047020300,Brooklyn,0,0,0,49.4,34.1,15.2,11.5,15,0.49,0.34,0.15,0.12,0.15
36047020400,Brooklyn,0,0,0,70.7,0,29.2,1.1,12.2,0.71,0,0.29,0.01,0.12
36047020500,Brooklyn,27,15,12,62.9,26.8,13.1,5.7,7.7,0.63,0.27,0.13,0.06,0.08
36047020600,Brooklyn,0,0,0,69,1.2,28.3,11.6,8.3,0.69,0.01,0.28,0.12,0.08
36047020700,Brooklyn,51,0,51,66.5,30.1,7.4,17.5,6.1,0.67,0.3,0.07,0.18,0.06
36047020800,Brooklyn,0,0,0,40.4,5.1,55.2,4.6,19.5,0.4,0.05,0.55,0.05,0.2
36047021000,Brooklyn,0,0,0,42,1.1,49.1,16,23.8,0.42,0.01,0.49,0.16,0.24
36047021100,Brooklyn,9,0,9,30.6,47.6,6.5,36.1,19.4,0.31,0.48,0.07,0.36,0.19
